date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2022-04-01,California,State,Delta,0.0,0.0,0.14285714285,0.04118616145
2022-04-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-01,California,State,Other,7.0,1.89,2.28571428571,0.658978583196
2022-04-01,California,State,Omicron,362.0,97.57,344.14285714285,99.217462932455
2022-04-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-01,California,State,Total,371.0,100.0,346.85714285714,100.0
2022-04-01,California,State,Gamma,2.0,0.54,0.28571428571,0.0823723229
2022-04-02,California,State,Gamma,0.0,0.0,0.28571428571,0.082781456954
2022-04-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-02,California,State,Omicron,249.0,96.14,341.0,98.799668874172
2022-04-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-02,California,State,Delta,0.0,0.0,0.14285714285,0.041390728477
2022-04-02,California,State,Other,10.0,3.86,3.71428571428,1.076158940397
2022-04-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-02,California,State,Total,259.0,100.0,345.14285714285,100.0
2022-04-03,California,State,Omicron,254.0,97.69,342.28571428571,98.560263266146
2022-04-03,California,State,Delta,0.0,0.0,0.14285714285,0.041135335253
2022-04-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-03,California,State,Other,6.0,2.31,4.57142857142,1.316330728095
2022-04-03,California,State,Total,260.0,100.0,347.28571428571,100.0
2022-04-03,California,State,Gamma,0.0,0.0,0.28571428571,0.082270670506
2022-04-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-04,California,State,Omicron,609.0,99.19,366.71428571428,98.503453568688
2022-04-04,California,State,Delta,1.0,0.16,0.28571428571,0.076745970837
2022-04-04,California,State,Total,614.0,100.0,372.28571428571,100.0
2022-04-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-04,California,State,Other,4.0,0.65,5.0,1.343054489639
2022-04-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-04,California,State,Gamma,0.0,0.0,0.28571428571,0.076745970837
2022-04-05,California,State,Delta,0.0,0.0,0.14285714285,0.036873156342
2022-04-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-05,California,State,Omicron,525.0,99.62,381.85714285714,98.561946902655
2022-04-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-05,California,State,Other,2.0,0.38,5.14285714285,1.327433628319
2022-04-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-05,California,State,Total,527.0,100.0,387.42857142857,100.0
2022-04-05,California,State,Gamma,0.0,0.0,0.28571428571,0.073746312684
2022-04-06,California,State,Gamma,0.0,0.0,0.28571428571,0.069252077562
2022-04-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-06,California,State,Omicron,583.0,100.0,407.71428571428,98.82271468144
2022-04-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-06,California,State,Total,583.0,100.0,412.57142857142,100.0
2022-04-06,California,State,Other,0.0,0.0,4.42857142857,1.073407202216
2022-04-06,California,State,Delta,0.0,0.0,0.14285714285,0.034626038781
2022-04-07,California,State,Other,2.0,0.36,4.42857142857,0.980082200443
2022-04-07,California,State,Delta,0.0,0.0,0.14285714285,0.031615554853
2022-04-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-07,California,State,Omicron,547.0,99.64,447.0,98.925071134998
2022-04-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-07,California,State,Gamma,0.0,0.0,0.28571428571,0.063231109706
2022-04-07,California,State,Total,549.0,100.0,451.85714285714,100.0
2022-04-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-08,California,State,Delta,0.0,0.0,0.14285714285,0.030193236715
2022-04-08,California,State,Other,2.0,0.38,3.71428571428,0.785024154589
2022-04-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-08,California,State,Omicron,518.0,99.62,469.28571428571,99.184782608696
2022-04-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-08,California,State,Total,520.0,100.0,473.14285714285,100.0
2022-04-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-09,California,State,Other,1.0,0.31,2.42857142857,0.503703703704
2022-04-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-09,California,State,Omicron,321.0,99.69,479.57142857142,99.466666666667
2022-04-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-09,California,State,Total,322.0,100.0,482.14285714285,100.0
2022-04-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-09,California,State,Delta,0.0,0.0,0.14285714285,0.02962962963
2022-04-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-10,California,State,Total,376.0,100.0,498.71428571428,100.0
2022-04-10,California,State,Delta,0.0,0.0,0.14285714285,0.028645087368
2022-04-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-10,California,State,Other,0.0,0.0,1.57142857142,0.315095961043
2022-04-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-10,California,State,Omicron,376.0,100.0,497.0,99.65625895159
2022-04-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-11,California,State,Omicron,712.0,99.58,511.71428571428,99.721603563474
2022-04-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-11,California,State,Other,3.0,0.42,1.42857142857,0.278396436526
2022-04-11,California,State,Total,715.0,100.0,513.14285714285,100.0
2022-04-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-11,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-12,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-12,California,State,Omicron,565.0,99.3,517.42857142857,99.669785360484
2022-04-12,California,State,Other,4.0,0.7,1.71428571428,0.330214639516
2022-04-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-12,California,State,Total,569.0,100.0,519.14285714285,100.0
2022-04-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-13,California,State,Other,3.0,0.56,2.14285714285,0.417710944027
2022-04-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-13,California,State,Total,540.0,100.0,513.0,100.0
2022-04-13,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-13,California,State,Omicron,537.0,99.44,510.85714285714,99.582289055973
2022-04-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-14,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-14,California,State,Total,511.0,100.0,507.57142857142,100.0
2022-04-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-14,California,State,Omicron,509.0,99.61,505.42857142857,99.577821559246
2022-04-14,California,State,Other,2.0,0.39,2.14285714285,0.422178440754
2022-04-15,California,State,Other,2.0,0.36,2.14285714285,0.418760469012
2022-04-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-15,California,State,Omicron,547.0,99.64,509.57142857142,99.581239530988
2022-04-15,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-15,California,State,Total,549.0,100.0,511.71428571428,100.0
2022-04-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-16,California,State,Total,301.0,100.0,508.71428571428,100.0
2022-04-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-16,California,State,Omicron,300.0,99.67,506.57142857142,99.578770008425
2022-04-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-16,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-16,California,State,Other,1.0,0.33,2.14285714285,0.421229991575
2022-04-17,California,State,Omicron,152.0,99.35,474.57142857142,99.520671060515
2022-04-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-17,California,State,Other,1.0,0.65,2.28571428571,0.479328939485
2022-04-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-17,California,State,Total,153.0,100.0,476.85714285714,100.0
2022-04-17,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-18,California,State,Omicron,710.0,99.72,474.28571428571,99.550224887556
2022-04-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-18,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-18,California,State,Total,712.0,100.0,476.42857142857,100.0
2022-04-18,California,State,Other,2.0,0.28,2.14285714285,0.449775112444
2022-04-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-19,California,State,Total,599.0,100.0,480.71428571428,100.0
2022-04-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-19,California,State,Omicron,594.0,99.17,478.42857142857,99.524517087667
2022-04-19,California,State,Other,5.0,0.83,2.28571428571,0.475482912333
2022-04-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-19,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-20,California,State,Omicron,576.0,99.65,484.0,99.559212459594
2022-04-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-20,California,State,Other,2.0,0.35,2.14285714285,0.440787540406
2022-04-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-20,California,State,Total,578.0,100.0,486.14285714285,100.0
2022-04-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-20,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-21,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-21,California,State,Omicron,457.0,99.78,476.57142857142,99.582089552239
2022-04-21,California,State,Other,1.0,0.22,2.0,0.417910447761
2022-04-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-21,California,State,Total,458.0,100.0,478.57142857142,100.0
2022-04-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-22,California,State,Other,5.0,0.91,2.42857142857,0.507614213198
2022-04-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-22,California,State,Omicron,543.0,99.09,476.0,99.492385786802
2022-04-22,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-22,California,State,Total,548.0,100.0,478.42857142857,100.0
2022-04-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-23,California,State,Other,2.0,0.48,2.57142857142,0.519180847995
2022-04-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-23,California,State,Omicron,417.0,99.52,492.71428571428,99.480819152005
2022-04-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-23,California,State,Total,419.0,100.0,495.28571428571,100.0
2022-04-23,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-24,California,State,Other,1.0,0.28,2.57142857142,0.490062619112
2022-04-24,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-24,California,State,Omicron,358.0,99.72,522.14285714285,99.509937380888
2022-04-24,California,State,Total,359.0,100.0,524.71428571428,100.0
2022-04-24,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-25,California,State,Total,807.0,100.0,538.28571428571,100.0
2022-04-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-25,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-25,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-25,California,State,Omicron,804.0,99.63,535.57142857142,99.495753715499
2022-04-25,California,State,Other,3.0,0.37,2.71428571428,0.504246284501
2022-04-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-26,California,State,Total,571.0,100.0,534.28571428571,100.0
2022-04-26,California,State,Other,2.0,0.35,2.28571428571,0.427807486631
2022-04-26,California,State,Omicron,569.0,99.65,532.0,99.572192513369
2022-04-26,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-26,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-27,California,State,Total,497.0,100.0,522.71428571428,100.0
2022-04-27,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-27,California,State,Omicron,490.0,98.59,519.71428571428,99.426072697458
2022-04-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-27,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-27,California,State,Other,7.0,1.41,3.0,0.573927302542
2022-04-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-28,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-28,California,State,Omicron,442.0,96.93,517.57142857142,99.070276182663
2022-04-28,California,State,Total,456.0,100.0,522.42857142857,100.0
2022-04-28,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-28,California,State,Other,14.0,3.07,4.85714285714,0.929723817337
2022-04-29,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-29,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-29,California,State,Omicron,424.0,96.15,500.57142857142,98.704225352113
2022-04-29,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-29,California,State,Other,17.0,3.85,6.57142857142,1.295774647887
2022-04-29,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-29,California,State,Total,441.0,100.0,507.14285714285,100.0
2022-04-29,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-29,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-30,California,State,Total,447.0,100.0,511.14285714285,100.0
2022-04-30,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-30,California,State,Other,15.0,3.36,8.42857142857,1.648965902739
2022-04-30,California,State,Omicron,432.0,96.64,502.71428571428,98.351034097261
2022-04-30,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-30,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-30,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-30,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-30,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-01,California,State,Other,7.0,1.57,9.28571428571,1.77304964539
2022-05-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-01,California,State,Omicron,440.0,98.43,514.42857142857,98.22695035461
2022-05-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-01,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-01,California,State,Total,447.0,100.0,523.71428571428,100.0
2022-05-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-02,California,State,Other,23.0,2.38,12.14285714285,2.221060883198
2022-05-02,California,State,Total,968.0,100.0,546.71428571428,100.0
2022-05-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-02,California,State,Omicron,945.0,97.62,534.57142857142,97.778939116802
2022-05-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-02,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-03,California,State,Omicron,832.0,96.74,572.14285714285,97.303206997085
2022-05-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-03,California,State,Total,860.0,100.0,588.0,100.0
2022-05-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-03,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-03,California,State,Other,28.0,3.26,15.85714285714,2.696793002915
2022-05-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-04,California,State,Omicron,836.0,97.89,621.57142857142,97.272524033087
2022-05-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-04,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-04,California,State,Total,854.0,100.0,639.0,100.0
2022-05-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-04,California,State,Other,18.0,2.11,17.42857142857,2.727475966913
2022-05-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-05,California,State,Other,19.0,2.38,18.14285714285,2.63759086189
2022-05-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-05,California,State,Omicron,779.0,97.62,669.71428571428,97.36240913811
2022-05-05,California,State,Total,798.0,100.0,687.85714285714,100.0
2022-05-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-05,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-06,California,State,Other,16.0,2.34,18.0,2.491103202847
2022-05-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-06,California,State,Total,684.0,100.0,722.57142857142,100.0
2022-05-06,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-06,California,State,Omicron,668.0,97.66,704.57142857142,97.508896797153
2022-05-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-07,California,State,Total,464.0,100.0,725.0,100.0
2022-05-07,California,State,Omicron,453.0,97.63,707.57142857142,97.5960591133
2022-05-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-07,California,State,Other,11.0,2.37,17.42857142857,2.4039408867
2022-05-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-07,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-08,California,State,Other,12.0,2.8,18.14285714285,2.511867088608
2022-05-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-08,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-08,California,State,Total,428.0,100.0,722.28571428571,100.0
2022-05-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-08,California,State,Omicron,416.0,97.2,704.14285714285,97.488132911392
2022-05-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-09,California,State,Total,988.0,100.0,725.14285714285,100.0
2022-05-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-09,California,State,Omicron,960.0,97.17,706.28571428571,97.399527186761
2022-05-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-09,California,State,Other,28.0,2.83,18.85714285714,2.600472813239
2022-05-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-09,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-10,California,State,Other,24.0,3.08,18.28571428571,2.562049639712
2022-05-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-10,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-10,California,State,Omicron,756.0,96.92,695.42857142857,97.437950360288
2022-05-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-10,California,State,Total,780.0,100.0,713.71428571428,100.0
2022-05-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-11,California,State,Omicron,811.0,98.07,691.85714285714,97.464278526867
2022-05-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-11,California,State,Total,827.0,100.0,709.85714285714,100.0
2022-05-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-11,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-11,California,State,Other,16.0,1.93,18.0,2.535721473133
2022-05-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-12,California,State,Omicron,756.0,97.55,688.57142857142,97.452486858067
2022-05-12,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-12,California,State,Other,19.0,2.45,18.0,2.547513141933
2022-05-12,California,State,Total,775.0,100.0,706.57142857142,100.0
2022-05-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-13,California,State,Beta,0.0,0.0,0.0,0.0
